9.999268912411543031e-01,-3.990832651926975007e-06,1.051755632920078342e-05,-2.401630177558164748e-06,9.999682793959668858e-01,1.115628206316304290e-05,8.012146596204116896e-07,4.918339183936974646e-06,1.000124999999998598e+00
9.999229958482950265e-01,-4.276106212991973523e-06,1.126550671878330641e-05,-2.526015999442869220e-06,9.999672559928676208e-01,1.199227275208060851e-05,8.354799177199841239e-07,5.236795370729216939e-06,1.000129999999999075e+00
9.999191111824233813e-01,-4.563782563931100750e-06,1.200049712190257942e-05,-2.646914890249819695e-06,9.999662214238134172e-01,1.282686785320932061e-05,8.684777261251448977e-07,5.549478143101844694e-06,1.000134999999998442e+00
9.999152367884350801e-01,-4.854096364496621110e-06,1.272258174553821418e-05,-2.764760489139173776e-06,9.999651761899027713e-01,1.365960447480262087e-05,9.003790265957466808e-07,5.856898506732352385e-06,1.000139999999999585e+00
9.999113722057038078e-01,-5.147214297468936195e-06,1.343189364157634430e-05,-2.879944335354187404e-06,9.999641207916626362e-01,1.449008231282602460e-05,9.313537887876960277e-07,6.159543627875909180e-06,1.000144999999998285e+00
9.999075169757924986e-01,-5.443247579878239911e-06,1.412862252465436312e-05,-2.992820078892020296e-06,9.999630557223835314e-01,1.531796156342751038e-05,9.615701230047486486e-07,6.457870033878703155e-06,1.000150000000002981e+00
9.999036706567044908e-01,-5.742257062117799783e-06,1.481298042359779447e-05,-3.103710319773273195e-06,9.999619814590109401e-01,1.614295502251484861e-05,9.911959497942811687e-07,6.752294457109321708e-06,1.000155000000000793e+00
9.998998327916724937e-01,-6.044283162655898691e-06,1.548526982552451828e-05,-3.212900243700472860e-06,9.999608984765370190e-01,1.696483892652956896e-05,1.020376908650649089e-06,7.043216511651763937e-06,1.000160000000000826e+00
9.998960029620002077e-01,-6.349322022434709144e-06,1.614576802129992039e-05,-3.320654888904432633e-06,9.999598072213368161e-01,1.778342592569887734e-05,1.049262264091110643e-06,7.330986594714796766e-06,1.000165000000001303e+00
9.998921807575972265e-01,-6.657350933451758017e-06,1.679478211569328730e-05,-3.427212971740716891e-06,9.999587081248070275e-01,1.859857302245200884e-05,1.077988304449383611e-06,7.615926277137257168e-06,1.000169999999998005e+00
9.998883657848758322e-01,-6.968328857600380995e-06,1.743263284955198322e-05,-3.532791734186542657e-06,9.999576015992985845e-01,1.941017428952216141e-05,1.106680199918054954e-06,7.898325951824868691e-06,1.000175000000000036e+00
9.998845576676879121e-01,-7.282200155361241082e-06,1.805965042184422642e-05,-3.637589141301201115e-06,9.999564880377800336e-01,2.021815591419159693e-05,1.135451490724331938e-06,8.178447206442921837e-06,1.000180000000002956e+00
9.998807560475471146e-01,-7.598898394836837312e-06,1.867617054569671445e-05,-3.741785570218873176e-06,9.999553678136809953e-01,2.102247196561153381e-05,1.164404133680679364e-06,8.456524598001381431e-06,1.000184999999998992e+00
9.998769605832464880e-01,-7.918349378314466311e-06,1.928253256272264679e-05,-3.845544992942615969e-06,9.999542412816637693e-01,2.182310039839194954e-05,1.193628249652402752e-06,8.732768719428973255e-06,1.000190000000003243e+00
9.998731709510653154e-01,-8.240473327405213404e-06,1.987907630199469818e-05,-3.949016573148890277e-06,9.999531087774881088e-01,2.262003962350284673e-05,1.223202418465122392e-06,9.007367601819127488e-06,1.000195000000003276e+00
9.998693868441623778e-01,-8.565187090663933364e-06,2.046614075571764543e-05,-4.052335391599129583e-06,9.999519706187902646e-01,2.341330536800039804e-05,1.253193870116495323e-06,9.280489043325881187e-06,1.000199999999998868e+00
9.998656079720438239e-01,-8.892405640910488318e-06,2.104406248316104404e-05,-4.155623500422651423e-06,9.999508271058021869e-01,2.420292796175293359e-05,1.283658901063773301e-06,9.552282613172623129e-06,1.000205000000004008e+00
9.998618340600795573e-01,-9.222043469135899656e-06,2.161317413020302192e-05,-4.258990855628662534e-06,9.999496785218866535e-01,2.498894993272633331e-05,1.314643540141145178e-06,9.822881245040121463e-06,1.000209999999999821e+00
9.998580648486166123e-01,-9.554015710913517357e-06,2.217380380404853840e-05,-4.362535927982395313e-06,9.999485251346309500e-01,2.577142376283272728e-05,1.346183974624975019e-06,1.009240363247286776e-05,1.000214999999999854e+00
9.998543000926012336e-01,-9.888238695131554287e-06,2.272627348008378589e-05,-4.466346920199881848e-06,9.999473671961374155e-01,2.655041029718733692e-05,1.378307618301376335e-06,1.036095479761870740e-05,1.000219999999996334e+00
9.998505395612062863e-01,-1.022463034037514905e-05,2.327089832019091793e-05,-4.570502560536262150e-06,9.999462049436682598e-01,2.732597635424989692e-05,1.411033793196191251e-06,1.062862786322555655e-05,1.000225000000004805e+00
9.998467830364587972e-01,-1.056311076491712938e-05,2.380798576225063998e-05,-4.675072514683808389e-06,9.999450386009971492e-01,2.809819442222118578e-05,1.444374815837163007e-06,1.089550552898390823e-05,1.000230000000002395e+00
9.998430303132641583e-01,-1.090360271627634809e-05,2.433783513072096681e-05,-4.780118536260004057e-06,9.999438683784793724e-01,2.886714034598181818e-05,1.478336786715930805e-06,1.116166106407798337e-05,1.000235000000001540e+00
9.998392811984604389e-01,-1.124603121264839750e-05,2.486073686277888908e-05,-4.885695315551780687e-06,9.999426944739980838e-01,2.963289312022048363e-05,1.512920127421045687e-06,1.142715906159666704e-05,1.000239999999996243e+00
9.998355355104017184e-01,-1.159032402773713279e-05,2.537697228393436270e-05,-4.991850802803814421e-06,9.999415170735046487e-01,3.039553305873691447e-05,1.548120724648723742e-06,1.169205681888429657e-05,1.000244999999999607e+00
9.998317930779799800e-01,-1.193641177521886126e-05,2.588681291270191788e-05,-5.098626818734715810e-06,9.999403363520298349e-01,3.115514176544085341e-05,1.583930520404157909e-06,1.195640508592630519e-05,1.000250000000000083e+00
9.998280537405043189e-01,-1.228422761083080046e-05,2.639052087274045027e-05,-5.206059875734883498e-06,9.999391524738079351e-01,3.191180082923788445e-05,1.620338151475646036e-06,1.222024875854555143e-05,1.000255000000000338e+00
9.998243173467041833e-01,-1.263370755548904828e-05,2.688834819936148884e-05,-5.314181438625302259e-06,9.999379655933311462e-01,3.266559172213506247e-05,1.657329594961587153e-06,1.248362768139025957e-05,1.000260000000003480e+00
9.998205837544387187e-01,-1.298479026315282900e-05,2.738053712582632187e-05,-5.423018525645858143e-06,9.999367758556875208e-01,3.341659504613476842e-05,1.694888662742860410e-06,1.274657720429940493e-05,1.000264999999999738e+00
9.998168528301109026e-01,-1.333741699429432193e-05,2.786732003792236778e-05,-5.532594151646224135e-06,9.999355833971405039e-01,3.416489020569849681e-05,1.732997384059579669e-06,1.300912866197515619e-05,1.000270000000000437e+00
9.998131244480863433e-01,-1.369153165077783665e-05,2.834891954591996907e-05,-5.642927618285426202e-06,9.999343883457978421e-01,3.491055509083564490e-05,1.771636684867128793e-06,1.327131010288740667e-05,1.000275000000001135e+00
9.998093984901774700e-01,-1.404708054983484775e-05,2.882554877937281096e-05,-5.754034729634077400e-06,9.999331908220726595e-01,3.565366576239195834e-05,1.810786753243201587e-06,1.353314673939474817e-05,1.000279999999997615e+00
9.998056748454415832e-01,-1.440401239011434004e-05,2.929741143158980061e-05,-5.865928511779470009e-06,9.999319909389273731e-01,3.639429633722032385e-05,1.850426718644777612e-06,1.379466078193176268e-05,1.000284999999997870e+00
9.998019534095599070e-01,-1.476227827295654758e-05,2.976470191617055049e-05,-5.978619414596334212e-06,9.999307888025523727e-01,3.713251881819087220e-05,1.890535413612331100e-06,1.405587218571609412e-05,1.000289999999999013e+00
9.997982340843403204e-01,-1.512183150727565485e-05,3.022760580882535649e-05,-6.092115258345040304e-06,9.999295845128707283e-01,3.786840304485885103e-05,1.931091744289255123e-06,1.431679905719373353e-05,1.000294999999998602e+00
9.997945167774894282e-01,-1.548262753845069305e-05,3.068630010446209117e-05,-6.206421603745468723e-06,9.999283781637551272e-01,3.860201625543244598e-05,1.972074792455615391e-06,1.457745782411291466e-05,1.000300000000000411e+00
9.997908014021315015e-01,-1.584462389718552442e-05,3.114095333598828025e-05,-6.321542242686135736e-06,9.999271698435179268e-01,3.933342371252530932e-05,2.013463577297768275e-06,1.483786321250569372e-05,1.000305000000001110e+00
9.997870878765421354e-01,-1.620778006632550160e-05,3.159172610494821113e-05,-6.437479076994097031e-06,9.999259596352236823e-01,4.006268804513289596e-05,2.055237645683161618e-06,1.509802872373471492e-05,1.000309999999997368e+00
9.997833761237666650e-01,-1.657205745899490177e-05,3.203877118028418956e-05,-6.554232439728283488e-06,9.999247476170611826e-01,4.078986975242535296e-05,2.097377034203468265e-06,1.535796660948047146e-05,1.000314999999998067e+00
9.997796660714223238e-01,-1.693741914706511982e-05,3.248223408270245905e-05,-6.671801254116513521e-06,9.999235338625372949e-01,4.151502651731521753e-05,2.139862102392656099e-06,1.561768827183603921e-05,1.000320000000001208e+00
9.997759576512227353e-01,-1.730383010658119078e-05,3.292225302449016837e-05,-6.790183176926906221e-06,9.999223184410188647e-01,4.223821434008561538e-05,2.182674090123982869e-06,1.587720399549643626e-05,1.000324999999998354e+00
9.997722507988942020e-01,-1.767125676627142301e-05,3.335895962540401675e-05,-6.909374713089235278e-06,9.999211014177031842e-01,4.295948645411983089e-05,2.225794618717865608e-06,1.613652336957973981e-05,1.000329999999999719e+00
9.997685454538194350e-01,-1.803966721887368540e-05,3.379247885794916086e-05,-7.029371501386690708e-06,9.999198828541808748e-01,4.367889422012695259e-05,2.269206107989337489e-06,1.639565531275138100e-05,1.000334999999997532e+00
9.997648415588709092e-01,-1.840903100657070653e-05,3.422292968914332240e-05,-7.150168269980834238e-06,9.999186628083626127e-01,4.439648656909019454e-05,2.312891676625110102e-06,1.665460808960257731e-05,1.000339999999997787e+00
9.997611390599991932e-01,-1.877931907369880893e-05,3.465042513246123273e-05,-7.271758743292162350e-06,9.999174413351314961e-01,4.511231058189909095e-05,2.356835370110610869e-06,1.691338965100265838e-05,1.000345000000000040e+00
9.997574379064058103e-01,-1.915050363038143556e-05,3.507507264186164088e-05,-7.394136362808461231e-06,9.999162184859746727e-01,4.582641112921409917e-05,2.401021396751174305e-06,1.717200708052697851e-05,1.000350000000002959e+00
9.997537380499357251e-01,-1.952255822525847512e-05,3.549697426185589004e-05,-7.517293648981931250e-06,9.999149943097441762e-01,4.653883145705452684e-05,2.445435211285907347e-06,1.743046719324798342e-05,1.000354999999999217e+00
9.997500394452111250e-01,-1.989545754853616687e-05,3.591622700497326313e-05,-7.641222783036800146e-06,9.999137688524688539e-01,4.724961278121321724e-05,2.490062778718691326e-06,1.768877636070603304e-05,1.000359999999999028e+00
9.997463420491883301e-01,-2.026917746723942948e-05,3.633292314132913653e-05,-7.765915357190926479e-06,9.999125421577829131e-01,4.795879457006281196e-05,2.534890871890105942e-06,1.794694076195457481e-05,1.000365000000000171e+00
9.997426458212748113e-01,-2.064369481548655749e-05,3.674715034216470127e-05,-7.891362650451333235e-06,9.999113142668676346e-01,4.866641454484417576e-05,2.579906983301005532e-06,1.820496617157826640e-05,1.000370000000000203e+00
9.997389507229861305e-01,-2.101898756534600232e-05,3.715899199889766380e-05,-8.017555690358675358e-06,9.999100852186901811e-01,4.937250886183760314e-05,2.625099016110380144e-06,1.846285801179628648e-05,1.000374999999997794e+00
9.997352567180471938e-01,-2.139503455098873934e-05,3.756852740642640999e-05,-8.144485378105618037e-06,9.999088550500676575e-01,5.007711203566404595e-05,2.670455744880998193e-06,1.872062141075427131e-05,1.000379999999998715e+00
9.997315637718455772e-01,-2.177181547074378648e-05,3.797583197884875117e-05,-8.272141977549869312e-06,9.999076237960846658e-01,5.078025716907856547e-05,2.715966649229808040e-06,1.897826149633179057e-05,1.000385000000003410e+00
9.997278718517399465e-01,-2.214931097238831320e-05,3.838097747830430045e-05,-8.400515977907941514e-06,9.999063914898067562e-01,5.148197591119581262e-05,2.761621649836099898e-06,1.923578293644317066e-05,1.000390000000000112e+00
9.997241809267424228e-01,-2.252750247129420001e-05,3.878403219546497620e-05,-8.529597613042967609e-06,9.999051581626625662e-01,5.218229857788439762e-05,2.807411303489286073e-06,1.949319026925884919e-05,1.000395000000000811e+00
9.997204909673902407e-01,-2.290637221339729114e-05,3.918506115891933758e-05,-8.659377027980419715e-06,9.999039238445005529e-01,5.288125421831418258e-05,2.853326744459588948e-06,1.975048786753964657e-05,1.000400000000000844e+00
9.997168019457978172e-01,-2.328590307949048962e-05,3.958412627317049428e-05,-8.789844342654802440e-06,9.999026885636081996e-01,5.357887062148957536e-05,2.899359669998540308e-06,2.000767991768624300e-05,1.000404999999997990e+00
9.997131138354157232e-01,-2.366607864970628512e-05,3.998128649353485089e-05,-8.920989599399847700e-06,9.999014523468754412e-01,5.427517447232655127e-05,2.945502146273939303e-06,2.026477038065974470e-05,1.000409999999998911e+00
9.997094266109690652e-01,-2.404688311054281602e-05,4.037659812165723158e-05,-9.052802800996419865e-06,9.999002152199302218e-01,5.497019133208838073e-05,2.991746801728529995e-06,2.052176314770282306e-05,1.000414999999999166e+00
9.997057402485349797e-01,-2.442830143232113441e-05,4.077011451865507482e-05,-9.185274111152720640e-06,9.998989772070294713e-01,5.566394578004984323e-05,3.038086716463520001e-06,2.077866178358850046e-05,1.000420000000000975e+00
9.997020547252505329e-01,-2.481031893723430694e-05,4.116188688626929359e-05,-9.318393593125928767e-06,9.998977383313683021e-01,5.635646132238462410e-05,3.084515418168744729e-06,2.103546991515185929e-05,1.000424999999999676e+00
9.996983700193472488e-01,-2.519292164019294093e-05,4.155196394063547850e-05,-9.452151416265260067e-06,9.998964986150009615e-01,5.704776058119628845e-05,3.131026843001216163e-06,2.129219095428160123e-05,1.000429999999997266e+00
9.996946861101002613e-01,-2.557609605679718410e-05,4.194039216493599081e-05,-9.586537813113194393e-06,9.998952580789557398e-01,5.773786529694456310e-05,3.177615330114052770e-06,2.154882817744876682e-05,1.000435000000002184e+00
9.996910029777281714e-01,-2.595982918514407641e-05,4.232721595133296375e-05,-9.721543101692061047e-06,9.998940167432870396e-01,5.842679636739100339e-05,3.224275581774934378e-06,2.180538474446212528e-05,1.000439999999997776e+00
9.996873206033667358e-01,-2.634410848242242715e-05,4.271247771842676783e-05,-9.857157699075168471e-06,9.998927746271352168e-01,5.911457389265884209e-05,3.271002637482784889e-06,2.206186370255972646e-05,1.000444999999997808e+00
9.996836389690096913e-01,-2.672892184533661635e-05,4.309621801608715981e-05,-9.993372130669533191e-06,9.998915317487557797e-01,5.980121722132753306e-05,3.317791853032112512e-06,2.231826798684457397e-05,1.000450000000004946e+00
9.996799580574360355e-01,-2.711425759333020941e-05,4.347847562229233690e-05,-1.013017703717191935e-05,9.998902881256216402e-01,6.048674499247038653e-05,3.364638886240198394e-06,2.257460042548273423e-05,1.000454999999999650e+00
9.996762778522059190e-01,-2.750010444490630403e-05,4.385928762733276668e-05,-1.026756318313452209e-05,9.998890437744349935e-01,6.117117517783450596e-05,3.411539685028239374e-06,2.283086373515643647e-05,1.000459999999998573e+00
9.996725983375577274e-01,-2.788645149851163308e-05,4.423868953052729959e-05,-1.040552146343545390e-05,9.998877987111602916e-01,6.185452511634096176e-05,3.458490465966031799e-06,2.308706052850164210e-05,1.000465000000001270e+00
9.996689194984378357e-01,-2.827328821119386859e-05,4.461671532436053045e-05,-1.054404290988588284e-05,9.998865529511071770e-01,6.253681154677025449e-05,3.505487700031879356e-06,2.334319331918778591e-05,1.000469999999999748e+00
9.996652413204057952e-01,-2.866060437951756294e-05,4.499339758020583951e-05,-1.068311869595002876e-05,9.998853065089222669e-01,6.321805064008696241e-05,3.552528092624184213e-06,2.359926452519383534e-05,1.000475000000002224e+00
9.996615637896343332e-01,-2.904839012239306982e-05,4.536876752574309256e-05,-1.082274014085565667e-05,9.998840593986467740e-01,6.389825802997629563e-05,3.599608566545161591e-06,2.385527647183511858e-05,1.000480000000002256e+00
9.996578868928469586e-01,-2.943663586534290384e-05,4.574285511546655794e-05,-1.096289871226169854e-05,9.998828116337742378e-01,6.457744884239639805e-05,3.646726249383287481e-06,2.411123139441323331e-05,1.000485000000000957e+00
9.996542106173004205e-01,-2.982533232582418420e-05,4.611568909962220753e-05,-1.110358602841305436e-05,9.998815632272431975e-01,6.525563772309508675e-05,3.693878459355812503e-06,2.436713144111553534e-05,1.000489999999996993e+00
9.996505349507723848e-01,-3.021447049892626320e-05,4.648729708501234288e-05,-1.124479385996772176e-05,9.998803141914703874e-01,6.593283886471685792e-05,3.741062694052880315e-06,2.462297867397986170e-05,1.000494999999998136e+00
9.996468598815084761e-01,-3.060404164237981174e-05,4.685770559484955209e-05,-1.138651413158196062e-05,9.998790645384147968e-01,6.660906603097406292e-05,3.788276618804085305e-06,2.487877507047312901e-05,1.000500000000001721e+00
9.996431853981815330e-01,-3.099403726526311556e-05,4.722694012709392205e-05,-1.152873892225024296e-05,9.998778142795621271e-01,6.728433257929228675e-05,3.835518054449049023e-06,2.513452252794577132e-05,1.000505000000003752e+00
9.996395114899436773e-01,-3.138444911478002991e-05,4.759502520796618811e-05,-1.167146046601452273e-05,9.998765634259796364e-01,6.795865148235187309e-05,3.882784966673581146e-06,2.539022286529108780e-05,1.000510000000003341e+00
9.996358381463025244e-01,-3.177526916481690657e-05,4.796198444224938868e-05,-1.181467115167336303e-05,9.998753119883173612e-01,6.863203534883517644e-05,3.930075456266077379e-06,2.564587782486697759e-05,1.000515000000001820e+00
9.996321653571815791e-01,-3.216648960566186364e-05,4.832784056129162505e-05,-1.195836352222076491e-05,9.998740599768394244e-01,6.930449644218816569e-05,3.977387749703902752e-06,2.590148907583711882e-05,1.000520000000002296e+00
9.996284931127820128e-01,-3.255810275289263621e-05,4.869261552411855950e-05,-1.210253039013750402e-05,9.998728074015171829e-01,6.997604685950909343e-05,4.024720159594651590e-06,2.615705812276436694e-05,1.000524999999997666e+00
9.996248214038097046e-01,-3.295010134967404295e-05,4.905633034853684130e-05,-1.224716438872678753e-05,9.998715542717816485e-01,7.064669795002557475e-05,4.072071189681297331e-06,2.641258664352006818e-05,1.000529999999997477e+00
9.996211502212013489e-01,-3.334247809609382229e-05,4.941900535293933304e-05,-1.239225858571553948e-05,9.998703005969074020e-01,7.131646114328590326e-05,4.119439479679812189e-06,2.666807604931534988e-05,1.000534999999996399e+00
9.996174795561484361e-01,-3.373522597573011365e-05,4.978066036105021952e-05,-1.253780618588917150e-05,9.998690463858262989e-01,7.198534751089443275e-05,4.166823467465383792e-06,2.692352773370244732e-05,1.000539999999999985e+00
9.996138094002344765e-01,-3.412833808818117859e-05,5.014131423057837256e-05,-1.268380043684904709e-05,9.998677916471261362e-01,7.265336782184748075e-05,4.214222052449147034e-06,2.717894302637233954e-05,1.000544999999999352e+00
9.996101397452437087e-01,-3.452180776365294622e-05,5.050098533891753550e-05,-1.283023474274679891e-05,9.998665363891930946e-01,7.332053269709176918e-05,4.261634044493357970e-06,2.743432317110415747e-05,1.000550000000003159e+00
9.996064705832996555e-01,-3.491562839610439851e-05,5.085969137948166913e-05,-1.297710290218030151e-05,9.998652806200347687e-01,7.398685235344118385e-05,4.309058318125197141e-06,2.768966938642901954e-05,1.000554999999998973e+00
9.996028019066822701e-01,-3.530979364158982843e-05,5.121744962728688071e-05,-1.312439835160331925e-05,9.998640243475358513e-01,7.465233689574304931e-05,4.356493736544131281e-06,2.794498283349477395e-05,1.000560000000001004e+00
9.995991337080327721e-01,-3.570429717572027966e-05,5.157427655646025256e-05,-1.327211524363781991e-05,9.998627675791973424e-01,7.531699613828649032e-05,4.403939440431954841e-06,2.820026460002189700e-05,1.000564999999996374e+00
9.995954659800807551e-01,-3.609913280357956300e-05,5.193018830018441087e-05,-1.342024734949239336e-05,9.998615103224298695e-01,7.598083975523368082e-05,4.451394447376052277e-06,2.845551574667231278e-05,1.000570000000003512e+00
9.995917987158933204e-01,-3.649429475931165802e-05,5.228520042437329702e-05,-1.356878891925539286e-05,9.998602525843254263e-01,7.664387725052535958e-05,4.498857999094948191e-06,2.871073721210750301e-05,1.000575000000002435e+00
9.995881319086884487e-01,-3.688977704949554103e-05,5.263932808058041190e-05,-1.371773421410959059e-05,9.998589943717972606e-01,7.730611772100297080e-05,4.546329092235460828e-06,2.896593000350745705e-05,1.000580000000004244e+00
9.995844655518630884e-01,-3.728557398264737452e-05,5.299258571400023321e-05,-1.386707753181083721e-05,9.998577356915866465e-01,7.796757043083156534e-05,4.593807323881695603e-06,2.922109498335431532e-05,1.000584999999999614e+00
9.995807996390164707e-01,-3.768167994423188679e-05,5.334498776019776830e-05,-1.401681347983497255e-05,9.998564765502634399e-01,7.862824415113963360e-05,4.641291756617123736e-06,2.947623318301273147e-05,1.000589999999998536e+00
9.995771341639374530e-01,-3.807808928297947798e-05,5.369654794245236600e-05,-1.416693660017260122e-05,9.998552169541089496e-01,7.928814771747065137e-05,4.688781687418322534e-06,2.973134507486599725e-05,1.000594999999997015e+00
9.995734691204956057e-01,-3.847479631192176871e-05,5.404727968182021708e-05,-1.431744231704805854e-05,9.998539569094504476e-01,7.994728960766089019e-05,4.736276586900266699e-06,2.998643185439164039e-05,1.000599999999997269e+00
9.995698045030239065e-01,-3.887179636426642254e-05,5.439719586732680079e-05,-1.446832462448747550e-05,9.998526964220409985e-01,8.060567842651309280e-05,4.783775874887385796e-06,3.024149363552599046e-05,1.000605000000001743e+00
9.995661403056580463e-01,-3.926908402165443394e-05,5.474630933108449039e-05,-1.461957885323174569e-05,9.998514354979095575e-01,8.126332231373895574e-05,4.831278886611928447e-06,3.049653154927696637e-05,1.000610000000000888e+00
9.995624765228932063e-01,-3.966665405038525855e-05,5.509463216522440175e-05,-1.477120020116055543e-05,9.998501741426626399e-01,8.192022949287143118e-05,4.878785238442056130e-06,3.075154591620838149e-05,1.000615000000001364e+00
9.995588131491440764e-01,-4.006450132044919130e-05,5.544217665384622989e-05,-1.492318404121599735e-05,9.998489123620341035e-01,8.257640809541171522e-05,4.926294221259419783e-06,3.100653754070608725e-05,1.000619999999999399e+00
9.995551501792940829e-01,-4.046262153949412070e-05,5.578895417288227547e-05,-1.507552518017424843e-05,9.998476501612739709e-01,8.323186571577587069e-05,4.973805624000968789e-06,3.126150700198082849e-05,1.000625000000004539e+00
9.995514876080245914e-01,-4.086100913024863431e-05,5.613497607650526068e-05,-1.522821960576341303e-05,9.998463875457683780e-01,8.388661019491680082e-05,5.021318913402875122e-06,3.151645487115993169e-05,1.000630000000001241e+00
